2026-01-18 14:10:47,750 | INFO     | Ejecutando comando: generate
2026-01-18 14:11:42,310 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=784,636 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=105 | Book=436,996.92 (provided) | Price_neto=118,948.26 | Price/EAD=0.152 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,314 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=444,377 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=703 | Book=149,626.43 (provided) | Price_neto=49,549.03 | Price/EAD=0.112 | Price/Book=0.331 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,317 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=913,469 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=144 | Book=471,695.75 (provided) | Price_neto=139,383.59 | Price/EAD=0.153 | Price/Book=0.295 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,319 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,016,806 | LGD=0.52 | PD_prob=0.43 | RW_disc=1.50 | DPD=122 | Book=526,762.37 (provided) | Price_neto=117,504.68 | Price/EAD=0.116 | Price/Book=0.223 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,322 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,113,892 | LGD=0.49 | PD_prob=0.53 | RW_disc=1.50 | DPD=463 | Book=10,708,149.93 (provided) | Price_neto=3,925,195.85 | Price/EAD=0.095 | Price/Book=0.367 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,325 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=441,144 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=224 | Book=167,812.35 (provided) | Price_neto=54,686.74 | Price/EAD=0.124 | Price/Book=0.326 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,329 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=116 | Book=22,756,211.93 (provided) | Price_neto=7,012,970.35 | Price/EAD=0.168 | Price/Book=0.308 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,332 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=9,318,197 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=106 | Book=4,665,382.87 (provided) | Price_neto=1,242,671.33 | Price/EAD=0.133 | Price/Book=0.266 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,334 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,608,786 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=111 | Book=897,107.88 (provided) | Price_neto=254,076.86 | Price/EAD=0.158 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,337 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,279,450 | LGD=0.40 | PD_prob=0.43 | RW_disc=1.50 | DPD=115 | Book=1,061,070.64 (provided) | Price_neto=290,734.82 | Price/EAD=0.128 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,340 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,458,382 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=92 | Book=610,404.00 (provided) | Price_neto=191,778.13 | Price/EAD=0.132 | Price/Book=0.314 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,344 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,107,461 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=119 | Book=686,677.18 (provided) | Price_neto=174,086.17 | Price/EAD=0.157 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,349 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,445,915 | LGD=0.53 | PD_prob=0.45 | RW_disc=1.50 | DPD=158 | Book=2,136,704.45 (provided) | Price_neto=473,076.20 | Price/EAD=0.106 | Price/Book=0.221 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,352 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=190,026 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=172 | Book=113,181.79 (provided) | Price_neto=29,149.86 | Price/EAD=0.153 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,356 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=5,705,885 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=181 | Book=2,915,179.43 (provided) | Price_neto=843,060.89 | Price/EAD=0.148 | Price/Book=0.289 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,359 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,388,132 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=115 | Book=1,860,130.93 (provided) | Price_neto=561,913.36 | Price/EAD=0.166 | Price/Book=0.302 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,364 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,005,925 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=147 | Book=3,145,934.17 (provided) | Price_neto=955,867.79 | Price/EAD=0.136 | Price/Book=0.304 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,368 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=19,190,637 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=164 | Book=9,534,676.02 (provided) | Price_neto=2,634,854.10 | Price/EAD=0.137 | Price/Book=0.276 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,371 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,927,402 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=127 | Book=8,128,984.88 (provided) | Price_neto=2,363,848.16 | Price/EAD=0.140 | Price/Book=0.291 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,374 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,914,196 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=120 | Book=2,111,909.34 (provided) | Price_neto=532,171.82 | Price/EAD=0.136 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,379 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=31,589,974 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=253 | Book=15,053,356.61 (provided) | Price_neto=4,461,993.88 | Price/EAD=0.141 | Price/Book=0.296 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,382 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,297,723 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=132 | Book=2,625,148.10 (provided) | Price_neto=696,181.71 | Price/EAD=0.131 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,384 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=35,523,179 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=132 | Book=17,407,733.98 (provided) | Price_neto=4,668,154.13 | Price/EAD=0.131 | Price/Book=0.268 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,387 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,077,414 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=162 | Book=1,634,048.43 (provided) | Price_neto=490,456.08 | Price/EAD=0.159 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,391 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=4,371,795 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=243 | Book=2,249,144.15 (provided) | Price_neto=667,079.84 | Price/EAD=0.153 | Price/Book=0.297 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,396 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=691,604 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=160 | Book=304,646.40 (provided) | Price_neto=85,246.70 | Price/EAD=0.123 | Price/Book=0.280 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,399 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,375,461 | LGD=0.52 | PD_prob=0.53 | RW_disc=1.50 | DPD=664 | Book=474,499.55 (provided) | Price_neto=138,803.00 | Price/EAD=0.101 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,402 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=377,843 | LGD=0.48 | PD_prob=0.48 | RW_disc=1.50 | DPD=207 | Book=153,482.88 (provided) | Price_neto=37,229.61 | Price/EAD=0.099 | Price/Book=0.243 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,410 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=245,796 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=95 | Book=106,831.67 (provided) | Price_neto=33,252.36 | Price/EAD=0.135 | Price/Book=0.311 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,416 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=518,475 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=203 | Book=226,772.85 (provided) | Price_neto=68,294.99 | Price/EAD=0.132 | Price/Book=0.301 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,419 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=140,065 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=343 | Book=58,862.80 (provided) | Price_neto=16,610.66 | Price/EAD=0.119 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,422 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=28,597,104 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=191 | Book=14,779,630.35 (provided) | Price_neto=4,432,096.23 | Price/EAD=0.155 | Price/Book=0.300 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,425 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=11,140,878 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=142 | Book=6,866,564.99 (provided) | Price_neto=1,742,237.53 | Price/EAD=0.156 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,429 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=26,711,777 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=110 | Book=12,458,750.41 (provided) | Price_neto=3,653,015.04 | Price/EAD=0.137 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,432 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=467,584 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=108 | Book=202,240.41 (provided) | Price_neto=62,709.99 | Price/EAD=0.134 | Price/Book=0.310 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,434 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,694,585 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=634 | Book=6,631,465.82 (provided) | Price_neto=2,075,369.40 | Price/EAD=0.141 | Price/Book=0.313 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,437 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=43,610,440 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=161 | Book=23,928,680.64 (provided) | Price_neto=6,763,516.05 | Price/EAD=0.155 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,440 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,806,090 | LGD=0.40 | PD_prob=0.42 | RW_disc=1.50 | DPD=202 | Book=3,528,854.95 (provided) | Price_neto=1,156,830.02 | Price/EAD=0.131 | Price/Book=0.328 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,444 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,222,440 | LGD=0.51 | PD_prob=0.43 | RW_disc=1.50 | DPD=176 | Book=1,361,961.79 (provided) | Price_neto=329,200.89 | Price/EAD=0.102 | Price/Book=0.242 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,447 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=788,656 | LGD=0.40 | PD_prob=0.36 | RW_disc=1.50 | DPD=155 | Book=375,618.50 (provided) | Price_neto=103,250.93 | Price/EAD=0.131 | Price/Book=0.275 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,450 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.68 | PD_prob=0.55 | RW_disc=1.50 | DPD=654 | Book=528,629.09 (provided) | Price_neto=104,808.59 | Price/EAD=0.067 | Price/Book=0.198 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,453 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,476,990 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=103 | Book=1,990,804.39 (provided) | Price_neto=580,950.16 | Price/EAD=0.167 | Price/Book=0.292 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,456 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,549,259 | LGD=0.46 | PD_prob=0.53 | RW_disc=1.50 | DPD=405 | Book=3,325,023.61 (provided) | Price_neto=1,078,035.59 | Price/EAD=0.102 | Price/Book=0.324 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,458 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=3,771,116 | LGD=0.60 | PD_prob=0.45 | RW_disc=1.50 | DPD=145 | Book=1,734,671.92 (provided) | Price_neto=339,986.56 | Price/EAD=0.090 | Price/Book=0.196 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,464 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=4,226,993 | LGD=0.58 | PD_prob=0.45 | RW_disc=1.50 | DPD=163 | Book=2,018,370.51 (provided) | Price_neto=352,048.88 | Price/EAD=0.083 | Price/Book=0.174 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,468 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,509,817 | LGD=0.42 | PD_prob=0.43 | RW_disc=1.50 | DPD=207 | Book=7,867,729.19 (provided) | Price_neto=2,332,732.91 | Price/EAD=0.141 | Price/Book=0.296 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,471 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,199,763 | LGD=0.50 | PD_prob=0.43 | RW_disc=1.50 | DPD=154 | Book=6,028,300.26 (provided) | Price_neto=1,488,591.75 | Price/EAD=0.105 | Price/Book=0.247 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,474 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=179,743 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.00 | DPD=129 | Book=104,312.66 (provided) | Price_neto=39,604.38 | Price/EAD=0.220 | Price/Book=0.380 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,477 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=589,225 | LGD=0.42 | PD_prob=0.43 | RW_disc=1.00 | DPD=137 | Book=394,747.24 (provided) | Price_neto=120,291.66 | Price/EAD=0.204 | Price/Book=0.305 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,481 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=2,579,948 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=98 | Book=1,177,907.42 (provided) | Price_neto=343,613.15 | Price/EAD=0.133 | Price/Book=0.292 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,484 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=6,860,739 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=157 | Book=3,846,682.97 (provided) | Price_neto=1,065,793.85 | Price/EAD=0.155 | Price/Book=0.277 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,486 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=459,881 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.00 | DPD=128 | Book=288,340.26 (provided) | Price_neto=101,382.33 | Price/EAD=0.220 | Price/Book=0.352 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,489 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=502,362 | LGD=0.44 | PD_prob=0.43 | RW_disc=1.50 | DPD=110 | Book=272,066.19 (provided) | Price_neto=68,619.45 | Price/EAD=0.137 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,492 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=225,781 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=167 | Book=128,572.17 (provided) | Price_neto=33,185.43 | Price/EAD=0.147 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,497 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=7,861,066 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=259 | Book=3,970,716.04 (provided) | Price_neto=1,194,601.89 | Price/EAD=0.152 | Price/Book=0.301 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,501 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=22,556,075 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=130 | Book=12,124,416.14 (provided) | Price_neto=3,548,157.64 | Price/EAD=0.157 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,505 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,901,407 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=201 | Book=6,880,558.81 (provided) | Price_neto=2,183,249.23 | Price/EAD=0.129 | Price/Book=0.317 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,508 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=211,611 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=109 | Book=137,817.46 (provided) | Price_neto=49,310.74 | Price/EAD=0.233 | Price/Book=0.358 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,513 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,885,180 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=110 | Book=4,392,877.08 (provided) | Price_neto=1,181,967.87 | Price/EAD=0.133 | Price/Book=0.269 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,521 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=20,303,829 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=562 | Book=6,695,283.84 (provided) | Price_neto=2,415,685.32 | Price/EAD=0.119 | Price/Book=0.361 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,524 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=3,888,048 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=150 | Book=2,195,156.04 (provided) | Price_neto=622,804.43 | Price/EAD=0.160 | Price/Book=0.284 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,528 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=477,493 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=120 | Book=287,256.57 (provided) | Price_neto=73,750.30 | Price/EAD=0.154 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,533 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=16,154,809 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=204 | Book=8,594,807.70 (provided) | Price_neto=2,493,033.51 | Price/EAD=0.154 | Price/Book=0.290 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,536 | INFO     | 🪙 Simulación precio NPL → seg=OTHER | EAD=9,133,540 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=101 | Book=4,261,075.36 (provided) | Price_neto=1,130,665.29 | Price/EAD=0.124 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,539 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=428,587 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=100 | Book=262,856.52 (provided) | Price_neto=67,014.93 | Price/EAD=0.156 | Price/Book=0.255 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,542 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=466,567 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=160 | Book=247,433.98 (provided) | Price_neto=57,508.77 | Price/EAD=0.123 | Price/Book=0.232 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,545 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,961,909 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.50 | DPD=277 | Book=1,088,396.54 (provided) | Price_neto=374,787.71 | Price/EAD=0.127 | Price/Book=0.344 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,549 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=217,442 | LGD=0.64 | PD_prob=0.50 | RW_disc=1.50 | DPD=213 | Book=97,426.17 (provided) | Price_neto=16,863.63 | Price/EAD=0.078 | Price/Book=0.173 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,552 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=4,152,752 | LGD=0.64 | PD_prob=0.45 | RW_disc=1.50 | DPD=167 | Book=1,564,672.55 (provided) | Price_neto=282,159.96 | Price/EAD=0.068 | Price/Book=0.180 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,554 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=9,112,673 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=261 | Book=4,571,500.27 (provided) | Price_neto=1,271,355.84 | Price/EAD=0.140 | Price/Book=0.278 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,557 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=10,521,076 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=143 | Book=5,344,091.87 (provided) | Price_neto=1,413,810.67 | Price/EAD=0.134 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,563 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,610,563 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=217 | Book=1,422,809.26 (provided) | Price_neto=390,266.00 | Price/EAD=0.149 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,566 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=37,132,940 | LGD=0.53 | PD_prob=0.43 | RW_disc=1.50 | DPD=132 | Book=14,181,154.75 (provided) | Price_neto=3,678,232.27 | Price/EAD=0.099 | Price/Book=0.259 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,569 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=6,121,067 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=220 | Book=2,012,373.03 (provided) | Price_neto=764,546.92 | Price/EAD=0.125 | Price/Book=0.380 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,572 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=5,971,854 | LGD=0.54 | PD_prob=0.53 | RW_disc=1.50 | DPD=519 | Book=1,771,760.01 (provided) | Price_neto=509,315.18 | Price/EAD=0.085 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,574 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=18,687,059 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=330 | Book=7,403,851.99 (provided) | Price_neto=2,274,424.69 | Price/EAD=0.122 | Price/Book=0.307 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,579 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=13,438,335 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=116 | Book=5,727,140.97 (provided) | Price_neto=1,781,284.91 | Price/EAD=0.133 | Price/Book=0.311 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,583 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=1,024,417 | LGD=0.40 | PD_prob=0.39 | RW_disc=1.50 | DPD=97 | Book=515,547.45 (provided) | Price_neto=134,227.78 | Price/EAD=0.131 | Price/Book=0.260 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,587 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=14,256,199 | LGD=0.44 | PD_prob=0.43 | RW_disc=1.50 | DPD=96 | Book=7,543,814.23 (provided) | Price_neto=2,057,873.02 | Price/EAD=0.144 | Price/Book=0.273 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,590 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=512,600 | LGD=0.40 | PD_prob=0.44 | RW_disc=1.00 | DPD=338 | Book=291,448.16 (provided) | Price_neto=107,227.42 | Price/EAD=0.209 | Price/Book=0.368 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,593 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=591,870 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=120 | Book=352,331.93 (provided) | Price_neto=88,922.95 | Price/EAD=0.150 | Price/Book=0.252 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,596 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=8,462,737 | LGD=0.41 | PD_prob=0.43 | RW_disc=1.50 | DPD=157 | Book=3,135,530.73 (provided) | Price_neto=1,034,460.59 | Price/EAD=0.122 | Price/Book=0.330 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,599 | INFO     | 🪙 Simulación precio NPL → seg=SME | EAD=306,419 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.50 | DPD=138 | Book=151,261.57 (provided) | Price_neto=39,883.41 | Price/EAD=0.130 | Price/Book=0.264 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,602 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=28,985,263 | LGD=0.40 | PD_prob=0.41 | RW_disc=1.50 | DPD=150 | Book=14,717,568.45 (provided) | Price_neto=3,776,801.98 | Price/EAD=0.130 | Price/Book=0.257 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,604 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=98,740 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=142 | Book=61,200.94 (provided) | Price_neto=22,605.48 | Price/EAD=0.229 | Price/Book=0.369 | fire_sale=True (thr=0.85)
2026-01-18 14:11:42,607 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=2,941,906 | LGD=0.50 | PD_prob=0.43 | RW_disc=1.50 | DPD=126 | Book=1,409,566.60 (provided) | Price_neto=313,163.28 | Price/EAD=0.106 | Price/Book=0.222 | fire_sale=True (thr=0.85)
