loan_id,rating,EAD,PD,LGD,RW,book_value,DPD,Accion_final,Reason_Code,Convergencia_Caso,Accion_micro,Accion_macro,Macro_Assignment,EVA_pre,EVA_post,capital_release_cf,capital_release_realized,plazo_optimo,tasa_nueva,quita,acceptance_score,precio_optimo,recovery_sale,pnl_realized,sale_insulting_flag,sale_within_loss_cap,sale_meets_recovery_min,sale_executable,sale_loss_pct,sale_mandate,sale_mandate_reason,valor_referencia,recovery_rate,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason
L000237,BBB,643338,0.390000,0.400000,1.500000,353258.251714,174,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-110010.798000,127464.379084,101325.735000,101325.735000,240.000000,0.190000,0.000000,27.000000,96947.781694,0.150695,-256310.470019,False,True,True,True,0.849305,False,,353258.251714,0.150695,NORMAL,,,,,
L000238,BBB,7171125,0.390000,0.400000,1.500000,2856715.509250,172,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1333829.250000,1136161.273993,1129452.187500,0.000000,240.000000,0.170000,0.000000,10.593793,951979.934982,0.132752,0.000000,False,False,False,False,0.867248,False,,2856715.509250,0.132752,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000239,BBB,19805139,0.390000,0.400000,1.500000,9139828.228220,169,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3683755.854000,3931432.925704,3119309.392500,0.000000,240.000000,0.190000,0.000000,27.000000,2632207.011584,0.132905,0.000000,False,False,False,False,0.867095,False,,9139828.228220,0.132905,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000240,AAA,253295,0.350000,0.400000,1.500000,131236.509579,168,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-44073.330000,50033.697916,39893.962500,39893.962500,240.000000,0.190000,0.000000,27.000000,39977.547754,0.157830,-91258.961825,False,True,True,True,0.842170,False,,131236.509579,0.157830,NORMAL,,,,,
L000241,A,74931,0.470000,0.400000,1.500000,31201.605399,578,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-11464.443000,14625.176251,11801.632500,0.000000,240.000000,0.190000,0.000000,27.000000,10286.447492,0.137279,0.000000,False,False,False,False,0.862721,False,,31201.605399,0.137279,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000242,B,4971269,0.430000,0.464504,1.500000,2527122.976077,143,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-849432.565594,986637.971159,782974.867500,0.000000,240.000000,0.190000,0.000000,27.000000,667022.937523,0.134176,0.000000,False,False,False,False,0.865824,False,,2527122.976077,0.134176,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000243,AAA,443925,0.350000,0.400000,1.500000,205056.112485,149,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-79462.575000,87877.245297,69918.187500,0.000000,240.000000,0.190000,0.000000,27.000000,59057.113357,0.133034,0.000000,False,False,False,False,0.866966,False,,205056.112485,0.133034,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000244,BB,2721738,0.460000,0.400000,1.500000,1099085.705001,341,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-430034.604000,540064.855798,428673.735000,0.000000,240.000000,0.190000,0.000000,10.923339,314053.010530,0.115387,0.000000,False,False,False,False,0.884613,False,,1099085.705001,0.115387,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000245,BB,1884531,0.410000,0.400000,1.500000,871990.529241,155,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-316601.208000,12291.316352,296813.632500,0.000000,240.000000,0.110000,0.050000,15.462117,220521.883835,0.117017,0.000000,False,False,False,False,0.882983,False,,871990.529241,0.117017,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000246,BBB,1406952,0.390000,0.400000,1.500000,636363.214835,149,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-247623.552000,279055.747649,221594.940000,0.000000,240.000000,0.190000,0.000000,27.000000,179122.975814,0.127313,0.000000,False,False,False,False,0.872687,False,,636363.214835,0.127313,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000247,BBB,1772800,0.390000,0.400000,1.500000,991976.309613,92,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-320876.800000,351683.278059,279216.000000,279216.000000,240.000000,0.190000,0.000000,8.261563,293445.726931,0.165527,-698530.582682,False,True,True,True,0.834473,False,,991976.309613,0.165527,NORMAL,,,,,
L000248,B,2628295,0.430000,0.512697,1.500000,1342572.698882,156,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-476325.420987,521514.708396,413956.462500,0.000000,240.000000,0.190000,0.000000,26.038421,319073.181178,0.121399,0.000000,True,False,False,False,0.878601,False,,1342572.698882,0.121399,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000249,B,2735606,0.430000,0.413259,1.500000,1573807.028883,103,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-437288.219682,434862.717707,430857.945000,430857.945000,240.000000,0.190000,0.050000,0.730925,411114.373693,0.150283,-1162692.655190,False,True,True,True,0.849717,False,,1573807.028883,0.150283,NORMAL,,,,,
L000250,BBB,2973347,0.440000,0.400000,1.500000,1151207.315776,232,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-493575.602000,590013.851826,468302.152500,0.000000,240.000000,0.190000,0.000000,27.000000,361508.099357,0.121583,0.000000,False,False,False,False,0.878417,False,,1151207.315776,0.121583,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000251,BBB,31418603,0.390000,0.400000,1.500000,15111643.102074,162,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-5529674.128000,-972535.048913,4948429.972500,0.000000,240.000000,0.090000,0.050000,20.662338,3768597.054203,0.119948,0.000000,True,False,False,False,0.880052,False,,15111643.102074,0.119948,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000252,BBB,4452868,0.490000,0.400000,1.500000,1990270.671776,549,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-716911.748000,883725.875454,701326.710000,0.000000,240.000000,0.190000,0.000000,27.000000,634435.849753,0.142478,0.000000,False,False,False,False,0.857522,False,,1990270.671776,0.142478,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000253,BB,4030024,0.460000,0.400000,1.500000,2109531.001664,277,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-656893.912000,799783.594865,634728.780000,0.000000,240.000000,0.190000,0.000000,19.431124,593095.384169,0.147169,0.000000,False,False,False,False,0.852831,False,,2109531.001664,0.147169,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000254,BB,13487326,0.410000,0.400000,1.500000,5835469.085010,94,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2333307.398000,2677231.301575,2124253.845000,0.000000,240.000000,0.190000,0.000000,27.000000,1813365.718514,0.134450,0.000000,False,False,False,False,0.865550,False,,5835469.085010,0.134450,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000255,BBB,222041,0.390000,0.400000,1.500000,83185.699618,154,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-37969.011000,43829.206337,34971.457500,0.000000,240.000000,0.190000,0.000000,27.000000,28207.041259,0.127035,0.000000,False,False,False,False,0.872965,False,,83185.699618,0.127035,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000256,BBB,273746,0.390000,0.400000,1.500000,159519.555374,140,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-46810.566000,54093.596083,43114.995000,43114.995000,240.000000,0.190000,0.000000,27.000000,41848.276133,0.152873,-117671.279241,False,True,True,True,0.847127,False,,159519.555374,0.152873,NORMAL,,,,,
L000257,CCC,12930350,0.500000,0.559853,1.500000,4454761.070559,321,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2145962.198990,2566661.361612,2036530.125000,0.000000,240.000000,0.190000,0.000000,19.088905,1056371.350007,0.081697,0.000000,True,False,False,False,0.918303,False,,4454761.070559,0.081697,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000258,AA,23836209,0.410000,0.400000,1.500000,9250571.752443,335,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-4266681.411000,4731674.170732,3754202.917500,0.000000,240.000000,0.190000,0.000000,9.927158,3072980.826538,0.128921,0.000000,False,False,False,False,0.871079,False,,9250571.752443,0.128921,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000259,BB,3823866,0.410000,0.400000,1.500000,2090185.457480,135,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-642409.488000,758857.455008,602258.895000,0.000000,240.000000,0.190000,0.000000,27.000000,569998.109525,0.149063,0.000000,False,False,False,False,0.850937,False,,2090185.457480,0.149063,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000260,B,23085157,0.430000,0.501386,1.500000,10310716.022657,91,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-4243007.930996,4582576.589250,3635912.227500,0.000000,240.000000,0.190000,0.000000,17.920325,2486259.945937,0.107700,0.000000,True,False,False,False,0.892300,False,,10310716.022657,0.107700,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000261,A,1061512,0.420000,0.400000,1.500000,569469.014690,300,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-173026.456000,210479.579117,167188.140000,0.000000,240.000000,0.190000,0.000000,27.000000,154443.147212,0.145494,0.000000,False,False,False,False,0.854506,False,,569469.014690,0.145494,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000262,AA,2642356,0.460000,0.400000,1.500000,1015495.167302,411,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-433346.384000,524306.074503,416171.070000,0.000000,240.000000,0.190000,0.000000,27.000000,330566.302921,0.125103,0.000000,False,False,False,False,0.874897,False,,1015495.167302,0.125103,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000263,A,15314561,0.420000,0.400000,1.500000,5987481.921036,329,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2725991.858000,1202985.158343,2412043.357500,0.000000,240.000000,0.130000,0.000000,17.119232,1949956.660751,0.127327,0.000000,False,False,False,False,0.872673,False,,5987481.921036,0.127327,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000264,CCC,352238,0.450000,0.528847,1.000000,202278.572706,93,MANTENER,RC05_KEEP_ACCEPTABLE_ECONOMICS,MACRO_NOT_APPLIED,MANTENER,MANTENER,NO_ASIGNADO,-42265.248561,-42265.248561,36984.990000,0.000000,,,,43.333333,56923.256994,0.161605,0.000000,False,True,True,True,0.838395,False,,202278.572706,0.161605,NORMAL,,,,,
L000265,AAA,16702315,0.400000,0.400000,1.500000,6063618.757995,262,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2989714.385000,2646573.067202,2630614.612500,0.000000,240.000000,0.170000,0.000000,11.355633,2216795.830611,0.132724,0.000000,False,False,False,False,0.867276,False,,6063618.757995,0.132724,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000266,BBB,4771982,0.390000,0.400000,1.500000,2810815.277032,126,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-863728.742000,947075.850688,751587.165000,751587.165000,240.000000,0.190000,0.000000,23.875177,773310.183380,0.162052,-2037505.093652,False,True,True,True,0.837948,False,,2810815.277032,0.162052,NORMAL,,,,,
L000267,AA,18410185,0.360000,0.400000,1.500000,8562348.594735,118,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3479524.965000,3654509.000861,2899604.137500,0.000000,240.000000,0.190000,0.000000,18.587585,2583595.789944,0.140335,0.000000,False,False,False,False,0.859665,False,,8562348.594735,0.140335,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000268,A,17013047,0.370000,0.400000,1.500000,7383815.735750,144,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3198452.836000,3377151.512006,2679554.902500,0.000000,240.000000,0.190000,0.000000,26.342587,2324383.983077,0.136624,0.000000,False,False,False,False,0.863376,False,,7383815.735750,0.136624,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000269,BB,5853726,0.410000,0.400000,1.500000,3276271.513352,119,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1041963.228000,1161821.852460,921961.845000,921961.845000,240.000000,0.190000,0.000000,16.370503,926275.095763,0.158237,-2349996.417589,False,True,True,True,0.841763,False,,3276271.513352,0.158237,NORMAL,,,,,
L000270,BBB,7144032,0.490000,0.400000,1.500000,2339519.568818,587,MANTENER,RC12_RESTRUCT_BLOCKED_STRICT_POSTURE_GATE,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1185909.312000,859512.176461,1125185.040000,0.000000,240.000000,0.170000,0.050000,3.398387,847719.343729,0.118661,0.000000,False,True,False,True,0.881339,True,"TIER2_CAPITAL_PRESSURE(score=2.55|AGE=20m,RECOVERY=11.9%)",2339519.568818,0.118661,NORMAL,,,,,FIRESALE_BLOCKED_RESTRUCTURE_VIABLE_APPLIED
L000271,BB,8699155,0.410000,0.400000,1.500000,4766680.516393,137,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1548449.590000,1726691.637802,1370116.912500,1370116.912500,240.000000,0.190000,0.000000,27.000000,1363638.542984,0.156755,-3403041.973409,False,True,True,True,0.843245,False,,4766680.516393,0.156755,NORMAL,,,,,
L000272,BB,21858789,0.510000,0.400000,1.500000,10113392.823986,566,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3453688.662000,4339120.073992,3442759.267500,0.000000,240.000000,0.190000,0.000000,27.000000,3023085.467013,0.138301,0.000000,False,False,False,False,0.861699,False,,10113392.823986,0.138301,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000273,B,435740,0.480000,0.501803,1.500000,213934.974936,246,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-72521.358383,86252.372845,68629.050000,0.000000,240.000000,0.190000,0.000000,27.000000,49017.032961,0.112491,0.000000,True,False,False,False,0.887509,False,,213934.974936,0.112491,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000274,AAA,4012131,0.450000,0.400000,1.500000,1948569.363491,529,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-637928.829000,635554.131310,631910.632500,0.000000,240.000000,0.170000,0.000000,11.475068,569022.434434,0.141825,0.000000,False,False,False,False,0.858175,False,,1948569.363491,0.141825,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000275,B,1139133,0.430000,0.507415,1.500000,392272.483180,154,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-205151.273729,225888.769647,179413.447500,0.000000,240.000000,0.190000,0.000000,23.687940,116998.061993,0.102708,0.000000,False,False,False,False,0.897292,False,,392272.483180,0.102708,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000276,BB,4722441,0.410000,0.400000,1.500000,2598794.711289,161,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-816982.293000,937241.054587,743784.457500,743784.457500,240.000000,0.190000,0.000000,27.000000,732400.441017,0.155089,-1866394.270272,False,True,True,True,0.844911,False,,2598794.711289,0.155089,NORMAL,,,,,
L000277,A,2754181,0.370000,0.400000,1.500000,1604768.236768,148,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-504015.123000,546505.385660,433783.507500,433783.507500,240.000000,0.190000,0.000000,27.000000,449152.402613,0.163080,-1155615.834155,False,True,True,True,0.836920,False,,1604768.236768,0.163080,NORMAL,,,,,
L000278,B,18527431,0.480000,0.514421,1.500000,6525146.682325,225,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-3139679.386385,-14801.988159,2918070.382500,0.000000,240.000000,0.090000,0.000000,27.773493,1618613.734646,0.087363,0.000000,True,False,False,False,0.912637,False,,6525146.682325,0.087363,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000279,B,17116046,0.430000,0.446999,1.500000,8591621.911622,163,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2774592.263814,3397598.700450,2695777.245000,0.000000,240.000000,0.190000,0.000000,5.339800,2116082.322813,0.123631,0.000000,True,False,False,False,0.876369,False,,8591621.911622,0.123631,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000280,BBB,10961826,0.390000,0.400000,1.500000,5813638.317314,150,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2038899.636000,1318971.887549,1726487.595000,1726487.595000,240.000000,0.170000,0.050000,4.470469,1755912.951539,0.160184,-4057725.365775,False,True,True,True,0.839816,False,,5813638.317314,0.160184,NORMAL,,,,,
L000281,CCC,40226436,0.500000,0.642956,1.500000,16753148.128772,212,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-7511844.886333,7985434.502315,6335663.670000,0.000000,240.000000,0.190000,0.000000,9.188783,3273874.597206,0.081386,0.000000,True,False,False,False,0.918614,False,,16753148.128772,0.081386,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000282,BB,1392776,0.510000,0.400000,1.500000,463741.667157,626,MANTENER,RC12_RESTRUCT_BLOCKED_STRICT_POSTURE_GATE,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-213094.728000,276241.551942,219362.220000,0.000000,240.000000,0.190000,0.000000,5.764492,160094.538870,0.114946,0.000000,False,True,False,True,0.885054,True,"TIER2_CAPITAL_PRESSURE(score=2.62|AGE=21m,RECOVERY=11.5%)",463741.667157,0.114946,NORMAL,,,,,FIRESALE_BLOCKED_RESTRUCTURE_VIABLE_APPLIED
L000283,BB,8048609,0.410000,0.400000,1.500000,4568947.360924,159,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-1392409.357000,1597546.338666,1267655.917500,1267655.917500,240.000000,0.190000,0.000000,25.438052,1249282.378720,0.155217,-3319664.982204,False,True,True,True,0.844783,False,,4568947.360924,0.155217,NORMAL,,,,,
L000284,CCC,4688389,0.450000,0.541130,1.500000,2320961.717114,173,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-739613.670526,930481.108731,738421.267500,0.000000,240.000000,0.190000,0.000000,27.000000,480386.587968,0.102463,0.000000,True,False,False,False,0.897537,False,,2320961.717114,0.102463,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000285,BBB,4990165,0.440000,0.400000,1.500000,2183692.001634,207,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-853318.215000,990389.173345,785950.987500,0.000000,240.000000,0.190000,0.000000,27.000000,643377.332712,0.128929,0.000000,False,False,False,False,0.871071,False,,2183692.001634,0.128929,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000286,B,14873116,0.430000,0.535779,1.500000,6407769.842490,103,MANTENER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-2843627.730913,2952336.004484,2342515.770000,0.000000,240.000000,0.190000,0.000000,13.161921,1478853.973685,0.099431,0.000000,True,False,False,False,0.900569,False,,6407769.842490,0.099431,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.000000,,
L000287,BBB,3215499,0.390000,0.400000,1.500000,1707344.718148,176,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-582005.319000,638085.460100,506441.092500,506441.092500,240.000000,0.190000,0.000000,15.187546,509680.628671,0.158507,-1197664.089477,False,True,True,True,0.841493,False,,1707344.718148,0.158507,NORMAL,,,,,
