loan_id,rating,EAD,PD,LGD,RW,book_value,DPD,Accion_final,Reason_Code,Convergencia_Caso,Accion_micro,Accion_macro,Macro_Assignment,EVA_pre,EVA_post,capital_release_cf,capital_release_realized,plazo_optimo,tasa_nueva,quita,acceptance_score,precio_optimo,recovery_sale,pnl_realized,sale_insulting_flag,sale_within_loss_cap,sale_meets_recovery_min,sale_executable,sale_loss_pct,sale_mandate,sale_mandate_reason,valor_referencia,recovery_rate,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason
L000129,B,1096019,0.430000,0.467091,1.500000,497080.607809,125,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-182404.568498,0.000000,172622.992500,172622.992500,,,,47.054845,117311.112967,0.107034,-379769.494842,False,True,True,True,0.892966,False,,497080.607809,0.107034,NORMAL,,,,,
L000130,CCC,50307129,0.500000,0.638689,1.500000,21183581.238704,305,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-9340639.903314,0.000000,7923372.817500,7923372.817500,,,,43.945628,4047809.960932,0.080462,-17135771.277772,False,True,True,True,0.919538,True,"TIER2_CAPITAL_PRESSURE(score=3.27|AGE=10m,RECOVERY=8.0%)",21183581.238704,0.080462,NORMAL,,,,,
L000131,B,166008,0.430000,0.476672,1.000000,96147.133645,156,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-22159.476013,0.000000,17430.840000,17430.840000,,,,43.333333,30300.398182,0.182524,-65846.735463,False,True,True,True,0.817476,False,,96147.133645,0.182524,NORMAL,,,,,
L000132,AA,3843490,0.360000,0.400000,1.500000,2264130.612187,174,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-687984.710000,0.000000,605349.675000,605349.675000,,,,57.121568,597161.827207,0.155370,-1666968.784980,False,True,True,True,0.844630,False,,2264130.612187,0.155370,NORMAL,,,,,
L000133,BBB,27074300,0.440000,0.400000,1.500000,15078609.973439,235,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4629705.300000,0.000000,4264202.250000,4264202.250000,,,,43.333333,4140096.773817,0.152916,-10938513.199622,False,True,True,True,0.847084,False,,15078609.973439,0.152916,NORMAL,,,,,
L000134,AA,1298894,0.360000,0.400000,1.500000,636781.830876,137,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-232502.026000,0.000000,204575.805000,204575.805000,,,,49.943802,171448.028679,0.131995,-465333.802197,False,True,True,True,0.868005,False,,636781.830876,0.131995,NORMAL,,,,,
L000135,A,11896348,0.420000,0.400000,1.500000,6182202.572835,331,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2117549.944000,0.000000,1873674.810000,1873674.810000,,,,52.277246,1810639.011306,0.152201,-4371563.561528,False,True,True,True,0.847799,True,"TIER2_CAPITAL_PRESSURE(score=3.12|AGE=11m,RECOVERY=15.2%)",6182202.572835,0.152201,NORMAL,,,,,
L000136,BB,767586,0.410000,0.400000,1.000000,509064.905166,143,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-102088.938000,0.000000,80596.530000,80596.530000,,,,44.290353,167973.514594,0.218833,-341091.390571,False,True,True,True,0.781167,False,,509064.905166,0.218833,NORMAL,,,,,
L000137,B,5002582,0.480000,0.443869,1.500000,1949233.389372,334,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-788049.735135,0.000000,787906.665000,787906.665000,,,,43.333333,542314.554093,0.108407,-1406918.835279,False,True,True,True,0.891593,True,"TIER2_CAPITAL_PRESSURE(score=3.26|AGE=11m,RECOVERY=10.8%)",1949233.389372,0.108407,NORMAL,,,,,
L000138,B,735057,0.480000,0.535216,1.500000,243344.477729,199,MANTENER,RC15_VOLUME_CAP_VOLUNTARY_SELL,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-124556.833136,0.000000,115771.477500,0.000000,,,,43.333333,65399.907049,0.088973,0.000000,False,True,True,True,0.911027,False,,243344.477729,0.088973,HOLD_VOLUME_CAP,ALT_DISPOSAL_OR_WAIT,"SELL_VOLUME_CAP_EXCEEDED(voluntary=367>350, mandates=125 EXEMPT)",90.000000,,VOLUME_CAP_VOLUNTARY_SELL_DOWNGRADED_TO_MAINTAIN
L000139,B,36673604,0.530000,0.435520,1.500000,12141832.833317,580,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-5552856.379815,0.000000,5776092.630000,5776092.630000,,,,43.333333,3831246.633927,0.104469,-8310586.199390,False,True,True,True,0.895531,True,"TIER1_SEVERE(score=3.86|AGE=19m,RECOVERY=10.4%)",12141832.833317,0.104469,NORMAL,,,,,
L000140,B,3309133,0.430000,0.407331,1.500000,1857447.979984,116,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-524749.838698,0.000000,521188.447500,521188.447500,,,,43.793069,498321.399365,0.150590,-1359126.580619,False,True,True,True,0.849410,False,,1857447.979984,0.150590,NORMAL,,,,,
L000141,B,13156095,0.430000,0.495669,1.500000,6793060.154553,132,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2336111.065048,0.000000,2072084.962500,2072084.962500,,,,43.333333,1671367.124629,0.127041,-5121693.029924,False,True,True,True,0.872959,False,,6793060.154553,0.127041,NORMAL,,,,,
L000142,AA,148713,0.460000,0.400000,1.000000,65162.683330,523,VENDER,RC05_KEEP_ACCEPTABLE_ECONOMICS,MACRO_NOT_APPLIED,MANTENER,MANTENER,NO_ASIGNADO,-18440.412000,-18440.412000,15614.865000,15614.865000,,,,43.333333,30685.836261,0.206343,-34476.847069,False,True,True,True,0.793657,True,"TIER2_CAPITAL_PRESSURE(score=3.41|AGE=17m,RECOVERY=20.6%)",65162.683330,0.206343,NORMAL,,,,,
L000143,BBB,4568212,0.390000,0.400000,1.500000,2469451.046345,138,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-804005.312000,0.000000,719493.390000,719493.390000,,,,43.333333,699022.698182,0.153019,-1770428.348163,False,True,True,True,0.846981,False,,2469451.046345,0.153019,NORMAL,,,,,
L000144,BB,3970911,0.410000,0.400000,1.500000,1951941.096855,141,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-686967.603000,0.000000,625418.482500,625418.482500,,,,45.758783,519538.770287,0.130836,-1432402.326568,False,True,True,True,0.869164,False,,1951941.096855,0.130836,NORMAL,,,,,
L000145,B,5651000,0.430000,0.465191,1.500000,2890030.473128,136,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-966411.329346,0.000000,890032.500000,890032.500000,,,,43.333333,759783.216394,0.134451,-2130247.256733,False,True,True,True,0.865549,False,,2890030.473128,0.134451,NORMAL,,,,,
L000146,AAA,2971020,0.450000,0.400000,1.500000,853932.271874,694,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-487247.280000,0.000000,467935.650000,467935.650000,,,,44.812917,364836.701129,0.122798,-489095.570746,False,True,True,True,0.877202,True,"TIER1_SEVERE(score=4.07|AGE=23m,RECOVERY=12.3%)",853932.271874,0.122798,NORMAL,,,,,
L000147,BB,1065467,0.460000,0.400000,1.500000,514964.322272,316,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-168343.786000,0.000000,167811.052500,167811.052500,,,,44.395320,147722.770743,0.138646,-367241.551530,False,True,True,True,0.861354,True,"TIER2_CAPITAL_PRESSURE(score=3.12|AGE=11m,RECOVERY=13.9%)",514964.322272,0.138646,NORMAL,,,,,
L000148,BB,10009760,0.410000,0.400000,1.500000,5577096.941641,158,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1731688.480000,0.000000,1576537.200000,1576537.200000,,,,47.107569,1554333.134784,0.155282,-4022763.806856,False,True,True,True,0.844718,False,,5577096.941641,0.155282,NORMAL,,,,,
L000149,AA,14977904,0.360000,0.400000,1.500000,6395398.447403,118,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2830823.856000,0.000000,2359019.880000,2359019.880000,,,,53.574650,2101926.173832,0.140335,-4293472.273572,False,True,True,True,0.859665,False,,6395398.447403,0.140335,NORMAL,,,,,
L000150,BBB,695176,0.390000,0.400000,1.500000,409776.564772,109,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-118875.096000,0.000000,109490.220000,109490.220000,,,,47.768142,108068.270429,0.155455,-301708.294343,False,True,True,True,0.844545,False,,409776.564772,0.155455,NORMAL,,,,,
L000151,B,5368766,0.480000,0.450555,1.500000,2634511.326097,340,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-827505.332548,0.000000,845580.645000,845580.645000,,,,43.333333,618155.525951,0.115139,-2016355.800146,False,True,True,True,0.884861,True,"TIER2_CAPITAL_PRESSURE(score=3.25|AGE=11m,RECOVERY=11.5%)",2634511.326097,0.115139,NORMAL,,,,,
L000152,BB,50272550,0.410000,0.400000,1.500000,25449072.560005,101,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-8948513.900000,0.000000,7917926.625000,7917926.625000,,,,50.037249,6726266.812178,0.133796,-18722805.747827,False,True,True,True,0.866204,False,,25449072.560005,0.133796,NORMAL,,,,,
L000153,BBB,5595252,0.390000,0.400000,1.500000,2155191.418000,153,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-984764.352000,0.000000,881252.190000,881252.190000,,,,51.256027,711100.375700,0.127090,-1444091.042300,False,True,True,True,0.872910,False,,2155191.418000,0.127090,NORMAL,,,,,
L000154,B,36259251,0.430000,0.457593,1.500000,18168521.038956,168,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-6322976.878951,0.000000,5710832.032500,5710832.032500,,,,43.333333,4875755.530216,0.134469,-13292765.508740,False,True,True,True,0.865531,False,,18168521.038956,0.134469,NORMAL,,,,,
L000155,BBB,1040039,0.490000,0.400000,1.500000,476987.513594,573,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-162246.084000,0.000000,163806.142500,163806.142500,,,,43.333333,140405.886289,0.135001,-336581.627305,False,True,True,True,0.864999,True,"TIER1_SEVERE(score=3.75|AGE=19m,RECOVERY=13.5%)",476987.513594,0.135001,NORMAL,,,,,
L000156,B,1619623,0.430000,0.405171,1.500000,744641.532384,164,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-256081.328914,0.000000,255090.622500,255090.622500,,,,43.333333,200045.225000,0.123513,-544596.307384,False,True,True,True,0.876487,False,,744641.532384,0.123513,NORMAL,,,,,
L000157,BBB,10404771,0.390000,0.400000,1.500000,5178677.961348,105,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1831239.696000,0.000000,1638751.432500,1638751.432500,,,,53.450587,1356025.243421,0.130327,-3822652.717927,False,True,True,True,0.869673,False,,5178677.961348,0.130327,NORMAL,,,,,
L000158,BB,152507,0.460000,0.400000,1.500000,75718.290863,346,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-23333.571000,0.000000,24019.852500,24019.852500,,,,43.333333,21023.857458,0.137855,-54694.433406,False,True,True,True,0.862145,True,"TIER2_CAPITAL_PRESSURE(score=3.20|AGE=12m,RECOVERY=13.8%)",75718.290863,0.137855,NORMAL,,,,,
L000159,BBB,817707,0.440000,0.400000,1.500000,299097.281893,358,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-131650.827000,0.000000,128788.852500,128788.852500,,,,43.747201,96713.360484,0.118274,-202383.921409,False,True,True,True,0.881726,True,"TIER2_CAPITAL_PRESSURE(score=3.28|AGE=12m,RECOVERY=11.8%)",299097.281893,0.118274,NORMAL,,,,,
L000160,BBB,7347584,0.440000,0.400000,1.500000,3694515.531666,213,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1293174.784000,0.000000,1157244.480000,1157244.480000,,,,43.333333,1130719.240098,0.153890,-2563796.291568,False,True,True,True,0.846110,False,,3694515.531666,0.153890,NORMAL,,,,,
L000161,B,487315,0.430000,0.481441,1.000000,301949.397351,156,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-65548.677304,0.000000,51168.075000,51168.075000,,,,43.333333,88135.876244,0.180860,-213813.521107,False,True,True,True,0.819140,False,,301949.397351,0.180860,NORMAL,,,,,
L000162,BBB,2034195,0.440000,0.400000,1.500000,843274.910164,225,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-347847.345000,0.000000,320385.712500,320385.712500,,,,43.333333,260855.288072,0.128235,-582419.622092,False,True,True,True,0.871765,False,,843274.910164,0.128235,NORMAL,,,,,
L000163,A,47998094,0.420000,0.400000,1.500000,22685599.706667,329,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-8543660.732000,0.000000,7559699.805000,7559699.805000,,,,47.430491,7308163.720887,0.152259,-15377435.985781,False,True,True,True,0.847741,True,"TIER2_CAPITAL_PRESSURE(score=3.11|AGE=11m,RECOVERY=15.2%)",22685599.706667,0.152259,NORMAL,,,,,
L000164,BBB,2277087,0.440000,0.400000,1.500000,1003085.611667,288,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-377996.442000,0.000000,358641.202500,358641.202500,,,,43.333333,273048.492104,0.119911,-730037.119563,False,True,True,True,0.880089,True,"TIER2_CAPITAL_PRESSURE(score=3.11|AGE=10m,RECOVERY=12.0%)",1003085.611667,0.119911,NORMAL,,,,,
L000165,B,640688,0.530000,0.518461,1.500000,160150.656048,631,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-107886.883880,0.000000,100908.360000,100908.360000,,,,43.333333,56805.299919,0.088663,-103345.356129,False,True,True,True,0.911337,True,"TIER1_SEVERE(score=4.02|AGE=21m,RECOVERY=8.9%)",160150.656048,0.088663,NORMAL,,,,,
L000166,B,359885,0.430000,0.443940,1.500000,141946.715202,119,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-56302.994448,0.000000,56681.887500,56681.887500,,,,46.237449,40325.890481,0.112052,-101620.824722,False,True,True,True,0.887948,False,,141946.715202,0.112052,NORMAL,,,,,
L000167,CCC,399948,0.550000,0.567313,1.500000,134750.452234,449,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-58796.773349,0.000000,62991.810000,62991.810000,,,,43.333333,29353.424659,0.073393,-105397.027575,False,True,True,True,0.926607,True,"TIER2_CAPITAL_PRESSURE(score=3.64|AGE=15m,RECOVERY=7.3%)",134750.452234,0.073393,NORMAL,,,,,
L000168,BBB,4898176,0.390000,0.400000,1.500000,2361352.819266,125,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-886569.856000,0.000000,771462.720000,771462.720000,,,,43.333333,664135.647519,0.135588,-1697217.171747,False,True,True,True,0.864412,False,,2361352.819266,0.135588,NORMAL,,,,,
L000169,BBB,555915,0.490000,0.400000,1.000000,272911.078725,406,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-67265.715000,0.000000,58371.075000,58371.075000,,,,43.333333,112973.600709,0.203221,-159937.478017,False,True,True,True,0.796779,True,"TIER2_CAPITAL_PRESSURE(score=3.14|AGE=14m,RECOVERY=20.3%)",272911.078725,0.203221,NORMAL,,,,,
L000170,A,4097160,0.370000,0.400000,1.500000,1602030.850816,125,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-749780.280000,0.000000,645302.700000,645302.700000,,,,57.514262,565068.019260,0.137917,-1036962.831556,False,True,True,True,0.862083,False,,1602030.850816,0.137917,NORMAL,,,,,
L000171,BB,14529147,0.460000,0.400000,1.500000,6573275.015923,184,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2368250.961000,0.000000,2288340.652500,2288340.652500,,,,48.068215,2195457.817399,0.151107,-4377817.198524,False,True,True,True,0.848893,False,,6573275.015923,0.151107,NORMAL,,,,,
L000172,CCC,2432005,0.450000,0.556088,1.500000,1055164.950309,102,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-404004.335251,0.000000,383040.787500,383040.787500,,,,46.611124,219805.708960,0.090380,-835359.241349,False,True,True,True,0.909620,False,,1055164.950309,0.090380,NORMAL,,,,,
L000173,B,118520,0.430000,0.508534,1.000000,68796.365754,137,MANTENER,RC05_KEEP_ACCEPTABLE_ECONOMICS,MACRO_NOT_APPLIED,MANTENER,MANTENER,NO_ASIGNADO,-16632.479212,-16632.479212,12444.600000,0.000000,,,,50.714905,20491.180301,0.172892,0.000000,False,True,True,True,0.827108,False,,68796.365754,0.172892,NORMAL,,,,,
L000174,BB,13980730,0.410000,0.400000,1.500000,6017062.639442,111,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2488569.940000,0.000000,2201964.975000,2201964.975000,,,,44.809487,1858679.773773,0.132946,-4158382.865669,False,True,True,True,0.867054,False,,6017062.639442,0.132946,NORMAL,,,,,
L000175,BBB,5864372,0.390000,0.400000,1.500000,2433496.953043,161,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1090773.192000,0.000000,923638.590000,923638.590000,,,,44.284550,781895.903624,0.133330,-1651601.049420,False,True,True,True,0.866670,False,,2433496.953043,0.133330,NORMAL,,,,,
L000176,CCC,1624792,0.450000,0.642981,1.500000,576182.278163,145,MANTENER,RC15_VOLUME_CAP_VOLUNTARY_SELL,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-301676.150018,0.000000,255904.740000,0.000000,,,,45.620770,115354.845076,0.070997,0.000000,False,True,True,True,0.929003,False,,576182.278163,0.070997,HOLD_VOLUME_CAP,ALT_DISPOSAL_OR_WAIT,"SELL_VOLUME_CAP_EXCEEDED(voluntary=367>350, mandates=125 EXEMPT)",90.000000,,VOLUME_CAP_VOLUNTARY_SELL_DOWNGRADED_TO_MAINTAIN
L000177,BB,326115,0.410000,0.400000,1.000000,207097.874511,153,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-43373.295000,0.000000,34242.075000,34242.075000,,,,46.657327,71046.239000,0.217856,-136051.635510,False,True,True,True,0.782144,False,,207097.874511,0.217856,NORMAL,,,,,
L000178,A,4311590,0.420000,0.400000,1.500000,2088166.362088,207,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-724347.120000,0.000000,679075.425000,679075.425000,,,,52.227571,608612.311822,0.141157,-1479554.050266,False,True,True,True,0.858843,False,,2088166.362088,0.141157,NORMAL,,,,,
L000179,BBB,195166,0.390000,0.400000,1.500000,92362.456621,151,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-33373.386000,0.000000,30738.645000,30738.645000,,,,44.645942,24825.221252,0.127201,-67537.235369,False,True,True,True,0.872799,False,,92362.456621,0.127201,NORMAL,,,,,
L000180,AA,9014165,0.360000,0.400000,1.500000,4145398.265415,114,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1613535.535000,0.000000,1419730.987500,1419730.987500,,,,53.074349,1141143.677991,0.126594,-3004254.587424,False,True,True,True,0.873406,False,,4145398.265415,0.126594,NORMAL,,,,,
L000181,BBB,4261737,0.490000,0.400000,1.500000,1286922.233066,385,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-664830.972000,0.000000,671223.577500,671223.577500,,,,43.333333,467138.179018,0.109612,-819784.054047,False,True,True,True,0.890388,True,"TIER2_CAPITAL_PRESSURE(score=3.37|AGE=13m,RECOVERY=11.0%)",1286922.233066,0.109612,NORMAL,,,,,
L000182,AAA,3482810,0.350000,0.400000,1.500000,2004957.497209,117,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-640837.040000,0.000000,548542.575000,548542.575000,,,,54.290637,592694.785690,0.170177,-1412262.711520,False,True,True,True,0.829823,False,,2004957.497209,0.170177,NORMAL,,,,,
L000183,BB,10124058,0.510000,0.400000,1.500000,3157477.956571,403,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1548980.874000,0.000000,1594539.135000,1594539.135000,,,,45.038171,1195689.179879,0.118104,-1961788.776692,False,True,True,True,0.881896,True,"TIER2_CAPITAL_PRESSURE(score=3.39|AGE=13m,RECOVERY=11.8%)",3157477.956571,0.118104,NORMAL,,,,,
L000184,BB,513566,0.460000,0.400000,1.500000,213472.517810,233,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-78575.598000,0.000000,80886.645000,80886.645000,,,,46.743911,60713.847057,0.118220,-152758.670752,False,True,True,True,0.881780,False,,213472.517810,0.118220,NORMAL,,,,,
L000185,BBB,532944,0.390000,0.400000,1.500000,294689.467111,93,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-93798.144000,0.000000,83938.680000,83938.680000,,,,53.797263,83744.005044,0.157135,-210945.462066,False,True,True,True,0.842865,False,,294689.467111,0.157135,NORMAL,,,,,
L000186,BBB,4011456,0.440000,0.400000,1.500000,1754860.681145,205,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-685958.976000,0.000000,631804.320000,631804.320000,,,,43.333333,517519.303776,0.129010,-1237341.377370,False,True,True,True,0.870990,False,,1754860.681145,0.129010,NORMAL,,,,,
L000187,CCC,19494306,0.450000,0.639769,1.500000,7522397.589021,142,MANTENER,RC15_VOLUME_CAP_VOLUNTARY_SELL,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-3702905.769692,0.000000,3070353.195000,0.000000,,,,46.007004,1398418.103019,0.071735,0.000000,False,True,True,True,0.928265,False,,7522397.589021,0.071735,HOLD_VOLUME_CAP,ALT_DISPOSAL_OR_WAIT,"SELL_VOLUME_CAP_EXCEEDED(voluntary=367>350, mandates=125 EXEMPT)",90.000000,,VOLUME_CAP_VOLUNTARY_SELL_DOWNGRADED_TO_MAINTAIN
L000188,B,260219,0.430000,0.416423,1.500000,135693.853141,97,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-39171.017508,0.000000,40984.492500,40984.492500,,,,51.222117,37101.279149,0.142577,-98592.573993,False,True,True,True,0.857423,False,,135693.853141,0.142577,NORMAL,,,,,
L000189,BB,5449220,0.410000,0.400000,1.500000,2990696.683348,166,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-942715.060000,0.000000,858252.150000,858252.150000,,,,46.877668,843416.884865,0.154778,-2147279.798483,False,True,True,True,0.845222,False,,2990696.683348,0.154778,NORMAL,,,,,
L000190,BBB,385631,0.440000,0.400000,1.000000,219133.732852,213,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-50517.661000,0.000000,40491.255000,40491.255000,,,,43.333333,83082.622504,0.215446,-136051.110348,False,True,True,True,0.784554,False,,219133.732852,0.215446,NORMAL,,,,,
L000191,B,6780682,0.430000,0.419882,1.500000,3605619.412193,122,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1093551.903638,0.000000,1067957.415000,1067957.415000,,,,44.695095,996103.107703,0.146903,-2609516.304489,False,True,True,True,0.853097,False,,3605619.412193,0.146903,NORMAL,,,,,
L000192,BBB,37873739,0.390000,0.400000,1.500000,20099594.760613,154,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-7044515.454000,0.000000,5965113.892500,5965113.892500,,,,50.440564,6056236.204699,0.159906,-14043358.555915,False,True,True,True,0.840094,False,,20099594.760613,0.159906,NORMAL,,,,,
L000193,BBB,542118,0.490000,0.400000,1.500000,208683.549809,544,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-81859.818000,0.000000,85383.585000,85383.585000,,,,43.333333,61396.653822,0.113253,-147286.895987,False,True,True,True,0.886747,True,"TIER1_SEVERE(score=3.74|AGE=18m,RECOVERY=11.3%)",208683.549809,0.113253,NORMAL,,,,,
