loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,restructure_ok,sell_ok,guardrail_reasons,override_applied,override_from,override_to,pti_limit,dscr_limit,pti_headroom,dscr_headroom,rwa_before,rwa_after,capital_release_net,audit_pti_check,audit_dscr_check,audit_price_book_ratio,audit_capital_release,macro_action_used,macro_conflict,macro_applied,Macro_Rationales,Macro_Assignment,Missing_Viability_Inputs,restruct_viable,constraint_blocked,constraint_reason,constraint_metrics_json,plazo_optimo,tasa_nueva,quita,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,Macro_Steps_Sold,Macro_Steps_Restruct,override_level,pnl_ratio_book,recommended_action,recommended_sale_price,recommended_sale_recovery,valor_referencia,recovery_sale,score_mandate,sale_mandate_tier,sale_mandate,sale_mandate_reason,sale_insulting_flag,sale_loss_pct,sale_within_loss_cap,recovery_rate,sale_meets_recovery_min,sale_executable,sale_reason_code,acceptance_score,restruct_executable,restructure_reason_code,action_before_executability,final_action_executability,execution_status,run_id,macro_selected,macro_action
L000141,Corporate,3307799,1.5,REESTRUCTURAR,REESTRUCTURAR,MANTENER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.09234878578323102,0.1,,,0.8502626829905463,1.249058161988457,305471.2212649858,-1264807.07091154,178189.1894509186,311649.0043407563,430034.021857292,520978.3425,0.0,0.0,,,,False,NONE,NONE,,,,,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,HOLD_NO_EXECUTABLE_ACTION,WORKOUT_REVIEW,NEITHER_SALE_NOR_RESTRUCTURE_EXECUTABLE_TODAY,30.0,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,123,679€, EVA_post=656,409€; DSCR=1.25, PTI=NA. PD=45.0%, LGD=61.2%, DPD=141.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,SIM_FLAG;PX_BOOK;PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,123,679€, EVA_post=656,409€; DSCR=1.25, PTI=NA. PD=45.0%, LGD=61.2%, DPD=141. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,123,679€, EVA_post=656,409€; DSCR=1.25, PTI=NA. PD=45.0%, LGD=61.2%, DPD=141. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-591383.613083303,656408.7010385266,2123678.758346984,-0.01918975187293281,0.2180158146161381,4961698.5,2781020.082662573,228971.2338204299,CCC,0.45,0.61237612359733,0.115,141,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,True,SIM,True,FIRE_SALE(sim): Price/Book=0.19 < thr_book=0.20 (or flag),0.0,0.14968148241421,-1000000000000.0,balanceado,Banco balanceado,0.09234878578323102,1570278.292176526,provided,0.1945331746524874,0.2,-1264807.07091154,2123678.758346984,0.2658754696625358,1.0,OK (mejora significativa),1.0,,,NONE,-0.8054668253475123,REESTRUCTURAR,305471.2212649858,,1570278.292176526,0.09234878578323102,2.3689649034000055,NONE,False,,False,0.907651214216769,False,0.09234878578323102,False,False,SALE_BLOCKED_LOSS_CAP,11.96232647953828,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(12<25),REESTRUCTURAR,MANTENER,NO_EXECUTABLE_ACTION,pc10_final_clean_baseline_20260221_123550,False,NONE
L000142,Mortgage,238186,1.0,MANTENER,MANTENER,MANTENER,False,MACRO_NOT_APPLIED,RC05_KEEP_ACCEPTABLE_ECONOMICS,Micro-led,True,0.1863715165685231,0.1,0.3669384606823009,0.3669384606823009,,,44391.08604539024,-97569.53588335235,25894.73567082941,45289.32767665973,62493.22621519363,25009.53,0.0,0.0,,,,False,NONE,NONE,,,,,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,False,False,,,,,,NORMAL,,,,,,"[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-32,123€, ΔEVA=0€. PD=43.0%, LGD=48.3%, DPD=95.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=MANTENER. Evidence: [?],"Macro=MANTENER. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-32,123€, ΔEVA=0€. PD=43.0%, LGD=48.3%, DPD=95. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",MANTENER,"[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-32,123€, ΔEVA=0€. PD=43.0%, LGD=48.3%, DPD=95. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-32123.16718699052,-32123.16718699052,0.0,-0.0348658913075937,,238186.0,,0.0,B,0.43,0.483097168872529,0.07500000000000001,95,True,MANTENER,,,MANTENER,Financial=MANTENER | Override=None | PPO=not_used | Final=MANTENER,MALO,False,False,SIM,False,,0.0,,-0.7836209727545262,balanceado,Banco balanceado,0.1863715165685231,141960.6219287426,provided,0.31269999695882167,0.2,-97569.53588335235,,,,,,,,NONE,-0.6873000030411783,MANTENER,44391.08604539024,,141960.6219287426,0.1863715165685231,2.043859136800073,NONE,False,,False,0.813628483431477,True,0.1863715165685231,True,True,VOLUNTARY_SALE_ACCEPTABLE,43.333333333333336,False,RESTRUCT_NOT_VIABLE_MISSING_DATA_OR_GATES,MANTENER,MANTENER,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000143,MidCap,3457203,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.15319076342620075,0.1,,,0.991538937756376,3.249826868165103,529611.5668893515,-1551309.555618951,308939.3108965775,540328.1138396885,745580.6650451693,544509.4725,239313.2220179315,0.0,True,,,False,NONE,NONE,0.425,1.1,,2.149826868165103,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,002,398€, EVA_post=686,068€; DSCR=3.25, PTI=NA. PD=41.0%, LGD=40.0%, DPD=90.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,002,398€, EVA_post=686,068€; DSCR=3.25, PTI=NA. PD=41.0%, LGD=40.0%, DPD=90. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,002,398€, EVA_post=686,068€; DSCR=3.25, PTI=NA. PD=41.0%, LGD=40.0%, DPD=90. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-580810.104,686068.1321672059,2002398.29825485,-0.012,0.2180177570395628,5185804.5,2906630.956972082,239313.2220179315,BB,0.41,0.4,0.07,90,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1461235350884026,-1000000000000.0,balanceado,Banco balanceado,0.1531907634262007,2080921.122508302,provided,0.2545082373189465,0.2,-1551309.555618951,2002398.29825485,0.2449344356462904,1.0,OK (mejora significativa),1.0,,,NONE,-0.7454917626810538,REESTRUCTURAR,529611.5668893515,,2080921.122508302,0.15319076342620075,2.1170230914344983,NONE,False,,False,0.8468092365737994,True,0.15319076342620075,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000144,Corporate,3419588,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12617128374396724,0.1,,,1.087193436651945,1.34065755212944,431453.8078354655,-1177333.581717941,251680.7607871623,440184.1590544306,607395.3763352084,538585.1100000001,538585.1100000001,-1177333.581717941,,True,,False,NONE,NONE,,,,,5129382.0,0.0,236709.4504586089,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=1,927,274€, EVA_post=678,601€; DSCR=1.34, PTI=NA. PD=43.0%, LGD=40.2%, DPD=130.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=1,927,274€, EVA_post=678,601€; DSCR=1.34, PTI=NA. PD=43.0%, LGD=40.2%, DPD=130. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=1,927,274€, EVA_post=678,601€; DSCR=1.34, PTI=NA. PD=43.0%, LGD=40.2%, DPD=130. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-538090.2529506839,678600.8655525649,1927273.564454417,-0.004903525015427576,0.2180172839891545,5129382.0,2875006.281346582,236709.4504586089,B,0.43,0.4016525001076343,0.085,130,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1426105413417842,-1000000000000.0,balanceado,Banco balanceado,0.1261712837439672,1608787.389553407,provided,0.2681857221389803,0.22,-1177333.581717941,1927273.564454417,0.2397349391474028,1.0,OK (mejora significativa),1.0,,,NONE,-0.7318142778610194,REESTRUCTURAR,431453.8078354655,,1608787.389553407,0.12617128374396724,2.2628752164111274,NONE,False,,False,0.8738287162560328,True,0.12617128374396724,True,True,VOLUNTARY_SALE_ACCEPTABLE,15.626302085177594,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(16<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000145,Corporate,1142000,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.10599572159613353,0.1,,,0.7173915511373484,1.135636224362184,121047.1140627845,-315228.8549241054,70610.64059499485,123496.469707858,170408.6418180229,179865.0,179865.0,-315228.8549241054,,True,,False,NONE,NONE,,,,,1713000.0,0.0,84203.59670492643,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.17,0.05,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=674,773€, EVA_post=146,280€; DSCR=1.14, PTI=NA. PD=48.0%, LGD=55.9%, DPD=205.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=674,773€, EVA_post=146,280€; DSCR=1.14, PTI=NA. PD=48.0%, LGD=55.9%, DPD=205. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=674,773€, EVA_post=146,280€; DSCR=1.14, PTI=NA. PD=48.0%, LGD=55.9%, DPD=205. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-211524.3712808127,146279.9986173549,674773.0159663048,-0.02348182795143764,0.1802800258294625,1713000.0,911060.9837626055,84203.59670492643,B,0.48,0.5592614246964853,0.105,205,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1327308762041082,-1000000000000.0,balanceado,Banco balanceado,0.1059957215961335,436275.9689868899,provided,0.27745537840160517,0.2,-315228.8549241054,674773.0159663048,0.2345395171747485,1.0,OK (mejora significativa),1.0,,,NONE,-0.7225446215983948,REESTRUCTURAR,121047.1140627845,,436275.9689868899,0.10599572159613353,2.4601330451014216,NONE,False,,False,0.8940042784038665,True,0.10599572159613353,True,True,VOLUNTARY_SALE_ACCEPTABLE,6.425448974487361,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(6<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000146,Corporate,998159,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.10144182575482744,0.1,,,0.8438797077811121,1.573285570558608,101255.0713536128,-348715.528592766,59065.31111565472,103303.9403624489,142545.646958642,157210.0425,157210.0425,-348715.528592766,,True,,False,NONE,NONE,,,,,1497238.5,0.0,69094.19156936878,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=576,065€, EVA_post=197,903€; DSCR=1.57, PTI=NA. PD=45.0%, LGD=50.3%, DPD=99.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO;PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=576,065€, EVA_post=197,903€; DSCR=1.57, PTI=NA. PD=45.0%, LGD=50.3%, DPD=99. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=576,065€, EVA_post=197,903€; DSCR=1.57, PTI=NA. PD=45.0%, LGD=50.3%, DPD=99. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-153838.5367372034,197902.8479749119,576064.5758027197,-0.002748183898025182,0.2179118105193386,1497238.5,839198.580291726,69094.19156936878,CCC,0.45,0.5027656704312791,0.115,99,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1414904416249983,-1000000000000.0,balanceado,Banco balanceado,0.1014418257548274,449970.5999463788,provided,0.22502597139830685,0.22,-348715.528592766,576064.5758027197,0.2441982130623562,1.0,OK (mejora significativa),1.0,,,NONE,-0.7749740286016932,REESTRUCTURAR,101255.0713536128,,449970.5999463788,0.10144182575482744,2.2640137064114167,NONE,False,,False,0.8985581742451726,True,0.10144182575482744,True,True,VOLUNTARY_SALE_ACCEPTABLE,24.931422822344313,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(25<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000147,MidCap,427693,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.14738701718940483,0.1,,,1.025301875631217,3.095438178059761,63036.39554278812,-158272.414093253,36771.13911007485,64311.91997361204,88741.86413051184,67361.6475,29605.60599551577,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.9954381780597608,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=249,380€, EVA_post=84,655€; DSCR=3.10, PTI=NA. PD=44.0%, LGD=40.0%, DPD=188.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=249,380€, EVA_post=84,655€; DSCR=3.10, PTI=NA. PD=44.0%, LGD=40.0%, DPD=188. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=249,380€, EVA_post=84,655€; DSCR=3.10, PTI=NA. PD=44.0%, LGD=40.0%, DPD=188. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-70997.038,84654.8959233776,249380.1041197188,-0.01066666666666667,0.2177131356699422,641539.5,359581.3476617546,29605.60599551577,BBB,0.4399999999999999,0.4,0.078,188,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1453098694975026,-1000000000000.0,balanceado,Banco balanceado,0.1473870171894048,221308.8096360411,provided,0.2848345515321157,0.2,-158272.414093253,249380.1041197188,0.2460958838844647,1.0,OK (mejora significativa),1.0,,,NONE,-0.7151654484678844,REESTRUCTURAR,63036.39554278812,,221308.8096360411,0.14738701718940483,2.323375850165549,NONE,False,,False,0.8526129828105952,True,0.14738701718940483,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000148,Corporate,7858853,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.15988857359788394,0.1,,,1.103237010072703,1.278235603964941,1256540.796285451,-2998453.223764221,732980.304788108,1281966.559769995,1768942.714097905,1237769.3475,1237769.3475,-2998453.223764221,,True,,False,NONE,NONE,,,,,11788279.5,0.0,544002.6034905346,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,630,723€, EVA_post=1,559,876€; DSCR=1.28, PTI=NA. PD=41.0%, LGD=40.0%, DPD=102. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1359581.569,1559876.296296932,4630723.387552485,-0.01533333333333333,0.2180418436927435,11788279.5,6607302.323899671,544002.6034905346,BB,0.41,0.4,0.065,102,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1477856855484916,-1000000000000.0,balanceado,Banco balanceado,0.159888573597884,4254994.020049673,provided,0.2953096503460614,0.2,-2998453.223764221,4630723.387552485,0.2482918556328045,1.0,OK (mejora significativa),1.0,,,NONE,-0.7046903496539385,REESTRUCTURAR,1256540.796285451,,4254994.020049673,0.15988857359788394,2.1237695937366037,NONE,False,,False,0.8401114264021161,True,0.15988857359788394,True,True,VOLUNTARY_SALE_ACCEPTABLE,13.129424158597635,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(13<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000149,Large Corporate,24441052,1.5,REESTRUCTURAR,REESTRUCTURAR,MANTENER,False,MACRO_NOT_APPLIED,RC_GUARDRAIL_BLOCK,Micro-led; BLOCK: PNL_TOO_NEGATIVE_PRUDENCIAL (Loss > 40% EAD),True,0.15289576597223867,0.1,,,0.7752367434647246,1.12594117600057,3736933.366707316,-10622546.3233856,2179872.365624117,3812549.203630618,5260808.938036704,3849465.69,0.0,0.0,,False,PNL_TOO_NEGATIVE_PRUDENCIAL (Loss > 40% EAD),True,VENDER,MANTENER,,,,,36661578.0,0.0,1706908.994558387,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.11,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=10,808,349€, EVA_post=947,931€; DSCR=1.13, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=10,808,349€, EVA_post=947,931€; DSCR=1.13, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",MANTENER,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=10,808,349€, EVA_post=947,931€; DSCR=1.13, PTI=NA. PD=42.0%, LGD=40.0%, DPD=308. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-4350507.256,947930.9387983143,10808349.3173763,-0.01866666666666667,0.1232275647093922,36661578.0,20405301.86134869,1706908.994558387,A,0.42,0.4,0.062,308,True,REESTRUCTURAR,,,MANTENER,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1018023170062716,-1000000000000.0,balanceado,Banco balanceado,0.1528957659722387,14359479.69009292,provided,0.26024155800614074,0.2,-10622546.3233856,10808349.3173763,0.1577064785545352,1.0,OK (mejora significativa),1.0,,,NONE,-0.7397584419938591,REESTRUCTURAR,3736933.366707316,,14359479.69009292,0.15289576597223867,2.544514255521601,NONE,False,,False,0.8471042340277612,True,0.15289576597223867,True,True,VOLUNTARY_SALE_ACCEPTABLE,23.037647040022797,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(23<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000150,SME,150072,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.12395136391649242,0.1,,,1.094489790095771,2.335027600570887,18601.62908567585,-59082.41175157901,10850.92326256362,18978.02802390192,26187.14516769482,23636.34,10388.22824539809,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.235027600570887,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_BOOK_RATIO,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=85,181€, EVA_post=29,542€; DSCR=2.34, PTI=NA. PD=41.0%, LGD=40.0%, DPD=147. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-24461.736,29542.04134978389,85181.24072539038,-0.00866666666666667,0.2170700549325384,225108.0,126172.4929009706,10388.22824539809,BB,0.41,0.4,0.075,147,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.006,0.1439954688107329,-1000000000000.0,balanceado,Banco balanceado,0.1239513639164924,77684.04083725486,provided,0.2394523879704657,0.22,-59082.41175157901,85181.24072539038,0.2406534002059327,1.0,OK (mejora significativa),1.0,,,NONE,-0.7605476120295344,REESTRUCTURAR,18601.62908567585,,77684.04083725486,0.12395136391649242,2.301703971932509,NONE,False,,False,0.8760486360835076,True,0.12395136391649242,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
